AccSpeciesName,Unnamed: 0,OrigValueStr
Rapanea gracilior,145461,1
Rapanea hasseltii,144751,1
Rapanea hermogenesii,144092,1
Rapanea leuconeura,145459,1
Rapanea melanophloeos,54208.63158,1
Rapanea nummularia,45873.57143,1
Rapanea porosa,144985,1
Rapanea rhododendroides,91730.33333,1
Rapanea salicina,61408,1
Rapanea subsessilis,71762.33333,1
Rapanea variablis,65994.66667,1
Raphanus raphanistrum,35523.33333,0
Raphanus raphanistrum subsp. sativus,62465.33333,0.333333333
Raphanus sat x raphanistrum,30718,0
Raphia,146973,1
Raphia farinifera,157299,1
Raphia hookeri,147112,1
Raphia monbuttorum,157300,1
Raphia regalis,157301,1
Raphia sudanica,157302,1
Raphia taedigera,157303,1
Raphia vinifera,157304,1
Raphidophora,137496,1
Rapistrum perenne,18940,0
Rapistrum rugosum,18941,1
Raputia magnifica,156586,1
Raspalia trigyna,157397,1
Ratonia stipitata,74068.66667,1
Ratonia tenax,92528.2,1
Raukaua anomalus,54380,1
Raukaua laetevirens,60653,1
Raukaua simplex,56892,1
Rauvolfia littoralis,80663.5,1
Rauvolfia moluccana,157650,1
Rauvolfia paraensis,80667,1
Rauvolfia praecox,62950,1
Rauvolfia purpurascens,56233.5,1
Rauvolfia tetraphylla,157227.5,1
Rauvolfia verticillata,157652,1
Rauvolfia vomitoria,52657.5,1
Rauwenhoffia,156648,1
Ravenala,138348,1
Ravenea sambiranensis,157305,1
Ravenia spectabilis,142857,1
Ravenia urbanii,156587,1
Ravensara,144520,1
Ravensara flavescens,145277,1
Ravensara laevis,145278,1
Ravensara oblonga,145279,1
Ravensara polyneura,153423,1
Rawsonia lucida,143202,1
Rawsonia usambarensis,156968,1
Reaumuria soongarica,60428.67442,0.023255814
Recchia mexicana,87779,0
Recordoxylon speciosum,100240.375,1
Recordoxylon venosa,86121,1
Reevesia thyrsoidea,153535,1
Regelia ciliata,51702.125,1
Regelia cymbifolia,142051,1
Regelia inops,71773.25,1
Regelia megacephala,142053,1
Regelia velutina,145093,1
Rehdera trinervis,78247.5,0
Reinhardtia gracilis,64650.25,1
Reinwardtiodendron humile,70860.33333,1
Remijia morilloi,42127.25,1
Renealmia alpinia,138879,1
Renealmia breviscapa,138880,1
Renealmia cernua,138419,1
Renealmia mexicana,63221.33333,1
Renealmia monosperma,138881,1
Renealmia nicolaioides,138882,1
Renealmia thyrsoidea,138883,1
Renistipula galeottii,68007.66667,1
Reseda alba,18942,1
Reseda lutea,18943,1
Reseda luteola,31290.5,1
Reseda odorata,18945,0
Reseda scoparia,138278,1
Restio,137391,1
Retama monosperma,143081,1
Retama sphaerocarpa,80802,1
Retanilla patagonica,73064,0
Retanilla trinervia,63053,0
Retiniphyllum concolor,47350.35714,0.857142857
Retiniphyllum truncatum,58109.52941,1
Retinodendron scortechinii,148311,1
Retrophyllum,145431,1
Retrophyllum comptonii,52013,1
Retrophyllum minus,52014,1
Retrophyllum rospigliosii,153926,1
Retrophyllum vitiense,153318,1
Reutealis trisperma,148764,1
Reynosia uncinata,60913,1
Reynoutria japonica,61957.71429,0
Reynoutria sachalinensis,18947,0
Reynoutria x bohemica,18948,0
Rhabdadenia biflora,66081,1
Rhagodia,138918,1
Rhagodia spinescens,65869.09091,1
Rhagodia ulicina,68175.2,1
Rhamnella franguloides,150497.5,0
Rhamnidium elaeocarpum,95959.66667,0.333333333
Rhamnidium oleocarpum,156723,1
Rhamnus,77707.5,0
Rhamnus alaternus,38909.57692,0.923076923
Rhamnus alnifolia,60917,0
Rhamnus alnus,39848.33333,0
Rhamnus alpina,84627.5,0
Rhamnus arguta,79494.75,0.25
Rhamnus caroliniana,144793,1
Rhamnus cathartica,47684.2,0.025
Rhamnus costata,142756,0
Rhamnus crenulata,69121.66667,1
Rhamnus crocea,49604.85,1
Rhamnus davurica,69214.66667,0
Rhamnus erythroxylon,52979,0
Rhamnus glandulosa,42006.90909,1
Rhamnus globosa,66239.57143,0
Rhamnus hemsleyana,145484,1
Rhamnus ilicifolia,69168,1
Rhamnus imeretina,142755,0
Rhamnus leptophylla,61238.5,0.125
Rhamnus ludovici-salvatoris,53081.85714,1
Rhamnus lycioides,44831.06667,0.533333333
Rhamnus lycioides subsp. graeca,54774,0
Rhamnus lycioides subsp. oleoides,54775,1
Rhamnus lycioides subsp. velutina,54265,1
Rhamnus orbiculata,53939,0
Rhamnus oreodendron,46017.90909,1
Rhamnus pallasii,71152.5,0.5
Rhamnus parvifolia,47268.875,0
Rhamnus persicifolia,53940,0
Rhamnus prinoides,65236,1
Rhamnus prunifolia,54743,0
Rhamnus pumila,54773.66667,0
Rhamnus rhodopea,53550,0
Rhamnus rugulosa,52286,0
Rhamnus saxatilis,50855.2,0.2
Rhamnus schneideri,55245.75,0.125
Rhamnus schneideri var. manshurica,53831,0
Rhamnus staddo,144132,1
Rhamnus ussuriensis,46464.28571,0
Rhamnus utilis,52579,0
Rhamnus x intermedia,53549,0
Rhaphidophora,137491,1
Rhaphidophora africana,136558,1
Rhaphidophora decursiva,137517,1
Rhaphidophora hookeri,137518,1
Rhaphidophora korthalsii,136559,1
Rhaphiolepis,145494,1
Rhaphiolepis ferruginea,145521,1
Rhaphiolepis indica,51277.625,0.8125
Rhaphiolepis indica var. umbellata,79327,1
Rhaphiolepis lanceolata,70560.83333,0.5
Rhaphiolepis salicifolia,145523,1
Rhaphiolepis wrightiana,142819,1
Rhaphithamnus spinosus,76450.66667,1
Rhapidophyllum hystrix,157306,1
Rhapis excelsa,152249.5,1
Rhaponticum coniferum,1543,0
Rhaponticum repens,17016,0
Rheedia,78990.5,1
Rheum acuminatum,74461,0
Rheum nobile,74462,0
Rheum rhabarbarum,78582.5,0
Rhinanthus alectorolophus,18953,0
Rhinanthus glacialis,18955,0
Rhinanthus minor,31297,0
Rhinanthus pulcher,18957,0
Rhinanthus rumelicus,18958,0
Rhinanthus serotinus,18954,0
Rhinerrhiza divitiflora,76678,1
Rhipidocladum racemiflorum,51414,1
Rhipogonum album,71976.93333,1
Rhipogonum discolor,74422.25,1
Rhipogonum elseyanum,72267.2,1
Rhipogonum fawcettianum,46903.33333,1
Rhipogonum scandens,41852.81818,1
Rhizophora,98956.5,1
Rhizophora apiculata,47729.07143,1
Rhizophora harrisonii,152291,1
Rhizophora lamarckii,152302,1
Rhizophora mangle,42672.57143,1
Rhizophora mucronata,42737.46154,1
Rhizophora racemosa,152294,1
Rhizophora stylosa,116811.8704,1
Rhodamnia,145345,1
Rhodamnia acuminata,153697,1
Rhodamnia argentea,72089.2,1
Rhodamnia blairiana,153698,1
Rhodamnia cinerea,46550.6,1
Rhodamnia costata,153699,1
Rhodamnia dumetorum,153700,1
Rhodamnia glauca,144686.5,1
Rhodamnia latifolia,144668,1
Rhodamnia maideniana,75278.25,1
Rhodamnia mulleri,144669,1
Rhodamnia rubescens,73443.57143,1
Rhodamnia sessiliflora,102806,1
Rhodanthe floribunda,137662,0
Rhodiola crenulata,73722,0
Rhodiola dumulosa,146332,1
Rhodiola integrifolia,146302,1
Rhodiola kirilowii,146380.5,1
Rhodiola linearifolia,146303,1
Rhododendron,45892.33333,0.333333333
Rhododendron albiflorum,139937,1
Rhododendron anthopogon,72582.5,1
Rhododendron arborescens,133314.4545,1
Rhododendron arboreum,44722.75,1
Rhododendron argyrophyllum,75079.5,1
Rhododendron atlanticum,130929.3846,1
Rhododendron aureum,63788.18182,1
Rhododendron aurigeranum,62482,1
Rhododendron azaleoides,60945,0
Rhododendron bachii,50767.2,1
Rhododendron calophytum,75082.25,1
Rhododendron camtschaticum var. glandulosum,143576,1
Rhododendron canadense,70260.5,0
Rhododendron canescens,140053,1
Rhododendron catawbiense,78630.5,1
Rhododendron caucasicum,132146,1
Rhododendron championiae,143569,1
Rhododendron dauricum,47077.33333,1
Rhododendron decorum,47759,1
Rhododendron farrerae,139944,1
Rhododendron fastigiatum,47775.4,1
Rhododendron ferrugineum,83057.14286,1
Rhododendron fortunei,44082.57143,1
Rhododendron hainanense,56088,1
Rhododendron hirsutum,83118.14286,1
Rhododendron hongkongense,139950,1
Rhododendron indicum,112554.25,1
Rhododendron intermedium,100396,1
Rhododendron irroratum,79321,1
Rhododendron kwangtungense,53167.75,1
Rhododendron lapponicum,52652.32,1
Rhododendron leptothrium,79301,1
Rhododendron luteum,52678,0
Rhododendron macgregoriae,62487.5,1
Rhododendron macrophyllum,55697.57143,1
Rhododendron mariae,54505,0.666666667
Rhododendron mariesii,55121.2,0.2
Rhododendron maximum,70839.56098,1
Rhododendron metternichii,60955,1
Rhododendron micranthum,39158.47619,1
Rhododendron microphyton,79353,1
Rhododendron monanthum,75093,1
Rhododendron moulmainense,143571,1
Rhododendron mucronulatum,67371.6,0
Rhododendron myrtifolium,58590.8,1
Rhododendron nivale subsp. boreale,53190.5,1
Rhododendron nudiflorum,59667,0
Rhododendron obtusum,71436,1
Rhododendron occidentale,70322,0
Rhododendron ovatum,60744.9,0.7
Rhododendron periclymenoides,46282,0
Rhododendron phaeochrysum var. agglutinatum,47786.6,1
Rhododendron ponticum,57348.74074,1
Rhododendron prinophyllum,97889.63636,0
Rhododendron przewalskii,47796.4,1
Rhododendron rivulare,53186,1
Rhododendron sanguineum var. didymoides,140041,1
Rhododendron simiarum,139958,1
Rhododendron simsii,42720.02564,0
Rhododendron sphaeroblastum,139960,1
Rhododendron spiciferum,47805,1
Rhododendron spinuliferum,39459.8,1
Rhododendron strigillosum,75102,1
Rhododendron superbum,81807.5,1
Rhododendron tashiroi,60967,1
Rhododendron thymifolium,100465.5,1
Rhododendron tubiforme,139964,1
Rhododendron vernicosum,75102,1
Rhododendron vialii,47213.75,1
Rhododendron viscosum,47856.8,0
Rhodolaena bakeriana,152936,1
Rhodoleia championii,156571,1
Rhodomyrtus,141401,1
Rhodomyrtus macrocarpa,144672,1
Rhodomyrtus pervagata,144673,1
Rhodomyrtus psidioides,72742.5,1
Rhodomyrtus sericea,144674,1
Rhodomyrtus tomentosa,39376.46154,0.923076923
Rhodomyrtus trineura,63164.25,1
Rhodopentas bussei,64473,1
Rhodosphaera,145128,1
Rhodostemonodaphne grandis,69469.33333,1
Rhodostemonodaphne kunthiana,68309.66667,1
Rhodostemonodaphne praeclara,153424,1
Rhodothamnus chamaecistus,53268.25,1
Rhodotypos scandens,97897.5,0
Rhoicissus tomentosa,47900.33333,1
Rhopaloblaste ceramica,157348,1
Rhopaloblaste singaporensis,147166,1
Rhopalocarpus alternifolius,156171,0
Rhopalocarpus coriaceus,156172,0
Rhopalocarpus louvelii,156173,0
Rhopalocarpus similis,156174,0
Rhopalostylis sapida,124603,1
Rhus,40214,0
Rhus angustifolia,153169,1
Rhus aromatica,56241.33333,0
Rhus chinensis,60575,0.045454545
Rhus chirindensis,50642.42857,1
Rhus chondroloma,73348,1
Rhus choriophylla,60978,1
Rhus copallinum,53328.75,0
Rhus coriaria,73658.5,0.5
Rhus glabra,61239.38889,0.055555556
Rhus integrifolia,64830.14286,1
Rhus laevigata,143242,0
Rhus lanceolata,41840,0
Rhus lentii,60985,1
Rhus longispina,143243,1
Rhus microphylla,57527.66667,0
Rhus ovata,58699.71429,1
Rhus pentheri,146443,1
Rhus potaninii,100018,0
Rhus sandwicensis,47633.44444,0.555555556
Rhus standleyi,62395.5,0.5
Rhus succedanea,52258.33333,0
Rhus taratana,146576,0
Rhus tomentosa,48060.09091,1
Rhus trilobata,60799.42857,0.428571429
Rhus typhina,44291.94737,0
Rhus virens,73351,1
Rhus virens var. choriophylla,41842,1
Rhyncharrhena linearis,40271,1
Rhynchosia,156828,1
Rhynchosia minima,87293,1
Rhynchosia nelsonii,85830.5,1
Rhynchosia reticulata,156892,1
Rhynchospora alba,18963,0
Rhynchospora colorata,136933,1
Rhynchospora fusca,18964,0
Rhysotoechia bifoliolata,75873,1
Rhysotoechia florulenta,156742,1
Ribes,63146.33333,0
Ribes alpestre,141812,0
Ribes alpinum,37326.85,0
Ribes amarum,140304,0
Ribes amurensis,53709.2,0.2
Ribes aureum,95483.8,0
Ribes bicolor,54666,0
Ribes bracteosum,60997,0
Ribes burejense,67610.6,0
Ribes californicum,44088,0
Ribes cereum,140307,0
Ribes ciliatum,141813,0
Ribes cruentum,141814,0
Ribes cucullatum,33433.5,0.25
Ribes cynosbati,54585.83333,0
Ribes diacantha,142453,0
Ribes diacanthum,47869.71429,0
Ribes divaricatum,60360.8,0
Ribes fargesii,140311,0
Ribes fasciculatum,97711,0
Ribes fasciculatum var. chinense,52293,0
Ribes glaciale,96303,0
Ribes glutinosum,142439,0
Ribes himalense,89012.66667,0.333333333
Ribes hirtellum,81202.5,0
Ribes horridum,79955,0
Ribes hudsonianum,61003,0
Ribes indecorum,141815,0
Ribes integrifolium,54669,0
Ribes irriguum,142440,0
Ribes komarovii,66040.66667,0
Ribes magellanicum,81433.25,0.25
Ribes malvaceum,44258.55556,0
Ribes mandshuricum,65572.1,0
Ribes manshuricum,101724.5,0
Ribes maximowiczianum,75078.14286,0
Ribes menziesii,140317,0
Ribes montagineum,47045.5,0
Ribes montigenum,48496.83333,0
Ribes moupinense,142444,0
Ribes multiflorum,97562,0
Ribes nigrum,47697.12121,0
Ribes orientale,97563,0
Ribes oxyacanthoides,141816,0
Ribes parvifolium,54671,0
Ribes petraeum,53524,0
Ribes polyanthes,54672,0
Ribes pulchellum,97716.5,0
Ribes punctatum,57841.5,0.5
Ribes roezlii,142448,0
Ribes rotundifolium,142449,0
Ribes rubrum,30851.35,0
Ribes ruizii,54674,0
Ribes sanguineum,52291.375,0
Ribes sardoum,98196,0
Ribes sativum,142451,0
Ribes setchuense,142452,0
Ribes setosum,140323,0
Ribes speciosum,140324,0
Ribes spicatum,55518.65385,0
Ribes tenue,140326,0
Ribes trilobum,54671.5,0
Ribes uva,142455,0
Ribes valdivianum,54676,0
Ribes velutinum,67654.8,0
Richardella,145777,1
Richardia brasiliensis,138314,1
Richea acerosa,141797,1
Richea continentis,142318,1
Richea dracophylla,141798,1
Richea pandanifolia,104810,1
Richea procera,141799,1
Richea scoparia,70393.75,1
Richea sprengelioides,70394.75,1
Richea victoriana,141802,1
Richeria dressleri,46583.6,1
Richeria grandis,74209.6,1
Richetia coriacea,154984,1
Ricinocarpos pinifolius,62163.16667,1
Ricinodendron heudelotii,55434,0
Ricinus communis,81438,0.666666667
Riddellia,138954,1
Riedelia,138399,1
Rinorea,79551,1
Rinorea apiculata,89777.5,1
Rinorea bengalensis,153090,1
Rinorea deflexiflora,55950.5,1
Rinorea guianensis,67001.33333,1
Rinorea hummelii,65329.33333,1
Rinorea ilicifolia,66267,1
Rinorea lanceolata,144935,1
Rinorea lindeniana,61721,1
Rinorea longiracemosa,135937,1
Rinorea macrocarpa,83924.5,1
Rinorea neglecta,70332.5,1
Rinorea racemosa,84528.5,1
Rinorea sylvatica,50151,1
Rinorea viridifolia,89560.5,1
Rinoreocarpus,144482,0
Rinoreocarpus ulei,61029,1
Ripasia,156848,1
Ristantia pachysperma,153779.5,1
Rivea hypocrateriformis,135629,1
Rivina humilis,135522,1
Robinia,60721,0
Robinia ambigua,77863.5,0
Robinia hispida,47491.5,0
Robinia neomexicana,83464.875,0
Robinia pseudoacacia,61191.41667,0.095238095
Robinia pseudoacacia var. inermis,67998.25,0.75
Robinia viscosa,41999,0
Robinsonella mirandae,38176.38462,1
Rochefortia acanthophora,61032,0
Rochefortia lundellii,64979.75,1
Rockinghamia angustifolia,52838.33333,1
Rollinia,145903,1
Rollinia centrantha,89483,1
Rollinia chrysocarpa,157023,1
Rollinia cuspidata,157024,1
Rollinia dolichopetala,65948.33333,1
Rollinia edulis,61035,1
Rollinia emarginata,156339,0
Rollinia exsucca,89371,1
Rollinia flaca glabra,157070,1
Rollinia fosteri,64748.5,1
Rollinia glomerulifera,157025,1
Rollinia helosioides,65950.33333,1
Rollinia insignis,70782,1
Rollinia mucosa,88846,1
Rollinia pittieri,39159.625,0.75
Rollinia rugulosa,157026,1
Rollinia williamsii,64752.25,1
Ronabea emetica,63440,1
Ronabea latifolia,79817,1
Rondeletia inermis,61041,1
Rondeletia portlandensis,64039,1
Rondeletia portoricensis,63528,1
Rondeletia stipularis,71464.75,1
Rorippa amphibia,24945.5,0
Rorippa austriaca,18976,0
Rorippa dubia,137775,1
Rorippa palustris,31311.5,0
Rorippa pyrenaica,18978,0
Rorippa sylvestris,24948,0
Rosa,57448.82353,0.176470588
Rosa abietina,54125,0
Rosa acicularis,69131.6129,0
Rosa agrestis,50864.6,0.2
Rosa alba,142787,0
Rosa arabica,142800,0
Rosa arkansana,68310,0
Rosa arkansana var. suffulta,142823,0
Rosa arvensis,32713.95,0
Rosa banksiae,80559.33333,1
Rosa bella,42758,0
Rosa biturigensis,142801,0
Rosa blanda,66048.16667,0
Rosa caesia,48119.46154,0
Rosa caesia subsp. glauca,54802.33333,0
Rosa caesia subsp. vosagiaca,64405,0
Rosa californica,50538.83333,0
Rosa canina,32205.45833,0.041666667
Rosa canina var. canina,40722,1
Rosa carolina,56945.4,0
Rosa caryophyllacea,142764,0
Rosa centifolia,83355,0
Rosa chinensis,83696.66667,0.333333333
Rosa corymbifera,50866.8,0.2
Rosa cymosa,55049.4,0.2
Rosa damascena,142799,0
Rosa davurica,46987.14286,0
Rosa davurica var. glabra,52990,0
Rosa elliptica,51032.4,0.2
Rosa gallica,50869.8,0.2
Rosa glabra,142802,0
Rosa glauca,52990.5,0
Rosa gorenkensis,142818,0
Rosa gymnocarpa,71606.75,0
Rosa henryi,135750,0
Rosa hybrida,71713.5,0
Rosa inodora,18990,0
Rosa kosinsciana,142804,0
Rosa laevigata,55354,0.4
Rosa leschenaultiana,136105,0
Rosa longicuspis,79302,1
Rosa macrophylla,142790,0
Rosa majalis,70860.57895,0
Rosa marginata,53522.75,0
Rosa maximowicziana,52588,0
Rosa micrantha,42244.23077,0
Rosa mollis,43311.90909,0
Rosa montana,40705,0
Rosa moschata,98103,0.5
Rosa moyesii,52991,0
Rosa multiflora,49143.5,0
Rosa multiflora var. carnea,54692,0
Rosa multiflora var. cathayensis,52992,0
Rosa nitida,142791,0
Rosa nutkana,56853,0
Rosa obtusifolia,53512,0
Rosa omeiensis,140904,0
Rosa pendulina,53413,0.25
Rosa polliniana,142805,0
Rosa primula,52993,1
Rosa pseudoscabriuscula,80902,0
Rosa pulverulenta,142792,0
Rosa pygmaea,83666.33333,0
Rosa reichenbachiana,142807,0
Rosa rhaetica,142765,0
Rosa rubiginosa,50873.8,0.2
Rosa rugosa,46799.85714,0
Rosa sambucina,142793,0
Rosa sempervirens,91763.5,0.5
Rosa sericea,142794,0
Rosa sertata,142795,0
Rosa setigera,83515.6,0
Rosa sherardii,53622,0
Rosa sicula,142796,0
Rosa spinosissima,55738.54545,0
Rosa spithamea,60545.4,0
Rosa stylosa,53418.25,0
Rosa subcanina,38782.30769,0
Rosa subcollina,53518.33333,0
Rosa sweginzowii,52994,0
Rosa sylvicola,142808,0
Rosa terebinthacea,142809,0
Rosa tomentosa,49711,0
Rosa villosa,53310.75,0
Rosa virginiana,70778.5,0
Rosa woodsii,68086.90476,0
Rosa xanthina,84084.47059,0
Rosa xanthina fo. spontanea,53464,0
Rosenbergiodendron formosum,85561.8,1
Roseodendron donnell-smithii,89292.5,0
Rosmarinus eriocalyx,54344.5,1
Rosmarinus officinalis,44980,1
Rostraria cristata,78049.6,0
Rosularia radicosa,146381,1
Rosularia sempervivum subsp. sempervivum,146305,1
Rotheca myricoides,142488,1
Rothmannia,144991,1
Rothmannia capensis,155856,1
Rothmannia fischeri,65142,1
Rothmannia globosa,51578.14286,1
Rothmannia hispida,144996,1
Rothmannia manganjae,65143.5,1
Rothmannia urcelliformis,144864,1
Rottboellia,137092,1
Roucheria columbiana,78761.66667,1
Roupala,75302.66667,1
Roupala glabrata,144786,1
Roupala impressiuscula,73775.5,0.75
Roupala montana,54629.68421,0.894736842
Roupala montana var. paraensis,152229,0
Rourea,143478,1
Rourea glabra,37171.88889,0.333333333
Rourea mimosoides,143856.5,1
Rourea minor,71339.375,0.625
Rourea surinamensis,65957,1
Roureopsis emarginata,135612,1
Roystonea altissima,86087.5,1
Roystonea borinquena,147114,1
Roystonea oleracea,157308,1
Roystonea regia,112047.3333,1
Ruagea glabra,44647,1
Ruagea insignis,62927.5,1
Rubia,47988.5,0.25
Rubia cordifolia,65748.4,0.4
Rubia manjith,74758,1
Rubia peregrina,37039.26667,1
Rubia sylvatica,47816.5,0.25
Rubiaceae,139192,1
Rubus,38791.27273,0.045454545
Rubus abietinus,142797,0
Rubus acanthodes,136106,0
Rubus acutifolius,136107,0
Rubus adornatoides,136108,0
Rubus adornatus,136109,0
Rubus adscitus,136110,0
Rubus adulans,136111,0
Rubus aggregatus,136587,0
Rubus albicomus,136588,0
Rubus albiflorus,136112,0
Rubus alceifolius,79354,1
Rubus allegheniensis,79771.15,0
Rubus alterniflorus,136113,0
Rubus alumnus,70808,0
Rubus amiantinus,136297.5,0
Rubus amisiensis,136115,0
Rubus amoenus,136487,0
Rubus amphimalacus,136116,0
